"id_cliente","mes","limite_maximo","plazo_maximo","limite_findemes","plazo_findemes"
1366049,"2021-03-01",4230,30,4230,30
1366049,"2021-04-01",4230,30,4230,30
1366049,"2021-05-01",4230,30,4230,30
1366049,"2021-06-01",4230,30,4230,30
1366049,"2021-07-01",4230,30,4230,30
1367641,"2020-09-01",15000,30,15000,30
1367641,"2020-10-01",15000,30,15000,30
1367641,"2020-12-01",15000,30,15000,30
1367641,"2021-01-01",15000,30,15000,30
1367641,"2021-02-01",15000,30,15000,30
1367641,"2021-03-01",7000,15,7000,15
1367641,"2021-04-01",7000,15,7000,15
1367641,"2021-05-01",7000,15,7000,15
1367641,"2021-06-01",7000,15,7000,15
1367641,"2021-07-01",7000,15,7000,15
1367641,"2021-08-01",7000,15,7000,15
1367641,"2021-09-01",7000,15,7000,15
1367641,"2021-10-01",7000,15,7000,15
1367641,"2021-11-01",7000,15,7000,15
1367641,"2021-12-01",7000,15,7000,15
1367641,"2022-01-01",7000,15,7000,15
1367641,"2022-02-01",7000,15,7000,15
1367641,"2022-03-01",7000,15,7000,15
1367641,"2022-04-01",7000,15,7000,15
1367641,"2022-05-01",7000,7,7000,7
1367641,"2022-06-01",7000,7,7000,7
1367855,"2020-09-01",8000,30,8000,30
1367855,"2020-10-01",8000,30,8000,30
1367855,"2021-01-01",5000,30,5000,30
1367855,"2021-02-01",8000,30,8000,30
1367855,"2021-03-01",8000,30,8000,21
1367855,"2021-04-01",8000,21,8000,21
1367855,"2021-05-01",8000,21,8000,21
1367855,"2021-06-01",8000,21,8000,21
1367855,"2021-07-01",8000,21,8000,21
1367855,"2021-08-01",8000,21,8000,21
1367855,"2021-09-01",8000,21,8000,21
1367855,"2021-10-01",10000,21,10000,21
1367855,"2021-11-01",11000,21,11000,21
1367855,"2021-12-01",11000,21,11000,21
1367855,"2022-01-01",11000,21,11000,21
1367855,"2022-02-01",11000,21,11000,21
1367855,"2022-03-01",11000,21,11000,21
1367875,"2020-09-01",2000,30,2000,30
1367875,"2020-10-01",2000,30,2000,30
1368063,"2020-09-01",5000,30,5000,30
1368063,"2020-10-01",5000,30,5000,30
1368075,"2020-09-01",5000,15,5000,15
1368075,"2020-10-01",5000,15,5000,15
1368075,"2020-11-01",5000,15,5000,15
1368075,"2020-12-01",5000,15,5000,15
1368075,"2021-01-01",5000,15,5000,15
1368075,"2021-02-01",5000,15,5000,15
1368075,"2021-03-01",5000,15,5000,15
1368075,"2021-04-01",5000,15,5000,15
1368075,"2021-05-01",5000,15,5000,15
1368075,"2021-06-01",5000,15,5000,15
1368075,"2021-07-01",5000,21,5000,21
1368075,"2021-08-01",5000,21,5000,21
1368075,"2021-09-01",5000,21,5000,21
1368075,"2021-10-01",5000,21,5000,21
1368081,"2020-09-01",800,15,800,15
1368081,"2020-10-01",800,15,800,15
1368081,"2020-11-01",800,15,800,15
1368081,"2020-12-01",800,15,800,15
1368081,"2021-01-01",800,15,800,15
1368081,"2021-02-01",800,15,800,15
1368081,"2021-03-01",800,15,800,15
1368081,"2021-04-01",800,15,800,15
1368081,"2021-05-01",800,15,800,15
1368081,"2021-06-01",800,15,800,15
1368081,"2021-07-01",800,15,800,15
1368081,"2021-08-01",800,15,800,15
1368081,"2021-09-01",800,15,800,15
1368081,"2021-10-01",800,15,800,15
1368081,"2021-11-01",800,15,800,15
1368081,"2021-12-01",800,15,800,15
1368081,"2022-01-01",800,15,800,15
1368081,"2022-02-01",800,15,800,15
1368081,"2022-03-01",800,15,800,15
1368081,"2022-04-01",800,15,600,15
1368081,"2022-05-01",600,15,600,15
1368081,"2022-06-01",600,15,600,15
1371529,"2020-09-01",3001,30,3001,30
1371529,"2020-10-01",3001,30,3001,30
1371631,"2020-09-01",3000,30,3000,30
1371631,"2020-10-01",3000,30,3000,30
1371893,"2020-09-01",10001,30,10001,30
1371893,"2020-10-01",10001,30,10001,30
1372685,"2020-09-01",10000,30,10000,30
1372685,"2020-10-01",10000,30,10000,30
1373593,"2020-09-01",2000,30,2000,30
1373593,"2020-10-01",2000,30,2000,30
1373817,"2020-09-01",6000,30,6000,30
1373817,"2020-10-01",6000,30,6000,30
1378139,"2020-09-01",10000,30,10000,30
1378139,"2020-10-01",10000,30,6000,30
1378139,"2020-11-01",6000,30,6000,30
1378139,"2020-12-01",20000,30,20000,30
1378139,"2021-01-01",20000,30,20000,30
1378139,"2021-02-01",20000,30,20000,30
1378139,"2021-03-01",20000,30,20000,30
1378139,"2021-04-01",20000,30,20000,10
1378139,"2021-05-01",20000,10,20000,10
1378139,"2021-06-01",20000,10,20000,10
1378139,"2021-07-01",20000,7,20000,7
1378139,"2021-08-01",20000,7,20000,7
1378139,"2021-09-01",20000,7,20000,7
1378189,"2020-09-01",2580,30,2580,30
1378189,"2020-10-01",2580,30,2580,30
1378189,"2020-11-01",2580,30,2580,30
1378189,"2020-12-01",2580,30,2580,30
1378189,"2021-01-01",2580,30,2580,30
1378189,"2021-02-01",2580,30,2580,30
1378189,"2021-03-01",2580,30,2580,30
1378189,"2021-04-01",2580,30,2580,30
1378189,"2021-05-01",2580,30,2580,30
1378189,"2021-06-01",2580,30,2580,30
1378189,"2021-07-01",2580,30,2580,30
1381951,"2020-09-01",4000,30,4000,30
1381951,"2020-10-01",4000,30,4000,30
1381981,"2020-09-01",7000,30,7000,30
1381981,"2020-10-01",7000,30,7000,30
1381981,"2021-01-01",8000,30,8000,30
1381981,"2021-02-01",8000,30,7000,30
1381981,"2021-03-01",7000,30,7000,21
1381981,"2021-04-01",7000,21,7000,21
1381981,"2021-05-01",7000,21,7000,21
1381981,"2021-06-01",7000,21,7000,21
1381981,"2021-07-01",7000,21,7000,21
1381981,"2021-08-01",7000,21,7000,21
1381981,"2021-09-01",7000,21,7000,21
1381981,"2021-10-01",7000,21,7000,21
1381981,"2021-11-01",7000,21,7000,21
1381981,"2021-12-01",7000,21,7000,21
1381981,"2022-01-01",7000,21,7000,21
1381981,"2022-02-01",7000,21,7000,21
1381981,"2022-03-01",7000,21,7000,21
1382603,"2021-01-01",7000,30,7000,30
1382603,"2021-02-01",7000,30,7000,30
1382603,"2021-03-01",7000,30,7000,30
1382603,"2021-04-01",7000,21,7000,17
1382603,"2021-05-01",7000,17,7000,17
1382603,"2021-06-01",7000,17,7000,17
1382603,"2021-07-01",7000,17,7000,17
1382603,"2021-08-01",7000,17,7000,17
1383391,"2020-09-01",2000,30,2000,30
1383391,"2020-10-01",2000,30,2000,30
1383391,"2021-01-01",2000,30,2000,30
1383391,"2021-02-01",2000,30,2000,30
1383391,"2021-03-01",2000,30,2000,30
1383391,"2021-04-01",2000,21,2000,17
1383391,"2021-05-01",2000,17,2000,17
1383391,"2021-06-01",2000,17,2000,17
1383391,"2021-07-01",2000,17,2000,17
1383391,"2021-08-01",2000,17,2000,17
1383391,"2021-09-01",2000,17,2000,17
1383391,"2021-10-01",2000,17,2000,17
1383391,"2021-11-01",2000,17,2000,17
1383391,"2021-12-01",2000,17,2000,17
1383391,"2022-01-01",2000,17,2000,17
1383391,"2022-02-01",2000,17,2000,17
1383437,"2021-11-01",10000,21,10000,21
1383437,"2021-12-01",11111.11,21,11111.11,21
1383437,"2022-01-01",11111.11,21,11111.11,21
1383437,"2022-02-01",11764.7,21,11764.7,21
1383437,"2022-03-01",11764.7,21,11764.7,21
1383437,"2022-04-01",11764.7,21,11764.7,21
1383437,"2022-05-01",11764.7,21,11764.7,21
1383437,"2022-06-01",11764.7,21,11764.7,21
1384031,"2020-09-01",18001,30,18001,30
1384031,"2020-10-01",18001,30,18001,30
1384089,"2021-07-01",5000,21,5000,21
1384099,"2021-07-01",3000,10,3000,10
1384099,"2021-08-01",3000,10,3000,10
1384099,"2021-09-01",3000,10,3000,10
1384099,"2021-10-01",3000,10,3000,10
1384099,"2021-11-01",3000,10,3000,10
1384099,"2021-12-01",3000,10,3000,10
1384099,"2022-01-01",3000,10,3000,10
1384099,"2022-02-01",3000,10,3000,10
1384099,"2022-03-01",3000,10,3000,10
1384099,"2022-04-01",3000,10,3000,10
1384099,"2022-05-01",3000,7,3000,7
1384099,"2022-06-01",3000,7,3000,7
1384549,"2020-09-01",3000,30,3000,30
1384549,"2020-10-01",3000,30,3000,30
1385029,"2020-09-01",10000,30,10000,30
1385029,"2020-10-01",10000,30,10000,30
1385029,"2021-01-01",13100,30,13100,30
1385029,"2021-02-01",13100,30,13100,30
1385029,"2021-03-01",13100,30,13100,30
1385029,"2021-04-01",10000,21,10000,21
1385029,"2021-05-01",10000,21,10000,21
1385029,"2021-06-01",10000,21,10000,21
1385029,"2021-07-01",10000,15,10000,15
1385029,"2021-08-01",10000,15,10000,15
1385029,"2021-09-01",10000,15,10000,15
1385029,"2021-10-01",10000,15,10000,15
1385029,"2021-11-01",10000,15,10000,15
1385029,"2021-12-01",10000,15,10000,15
1385029,"2022-01-01",10000,15,10000,15
1385029,"2022-02-01",10000,15,10000,15
1385029,"2022-03-01",10000,15,10000,7
1385029,"2022-04-01",10000,7,10000,7
1385029,"2022-05-01",10000,7,10000,7
1385033,"2020-09-01",7000,15,7000,15
1385033,"2020-10-01",7000,15,7000,15
1385033,"2020-11-01",7000,15,7000,15
1385033,"2020-12-01",7000,15,7000,15
1385033,"2021-01-01",7000,15,7000,15
1385033,"2021-02-01",7000,15,7000,15
1385033,"2021-03-01",7000,15,7000,15
1385033,"2021-04-01",7000,15,7000,15
1385033,"2021-05-01",7000,15,7000,15
1385775,"2020-09-01",3000,30,3000,30
1385775,"2020-10-01",3000,30,3000,30
1385791,"2021-06-01",15000,21,15000,21
1385791,"2021-07-01",15000,21,15000,21
1385791,"2021-08-01",15000,21,15000,21
1385791,"2021-09-01",15000,21,15000,21
1385791,"2021-10-01",15000,21,15000,21
1385791,"2021-11-01",15000,21,15000,21
1385791,"2021-12-01",15000,21,15000,21
1385791,"2022-01-01",15000,21,15000,21
1385791,"2022-02-01",17647.05,21,17647.05,21
1385791,"2022-03-01",17647.05,21,17647.05,21
1385791,"2022-04-01",17647.05,21,17647,21
1385791,"2022-05-01",21176,21,21176,21
1385791,"2022-06-01",21176,21,21176,21
1386067,"2020-09-01",3000,30,3000,30
1386067,"2020-10-01",3000,30,3000,30
1386087,"2020-09-01",3000,30,3000,30
1386087,"2020-10-01",3000,30,3000,30
1386727,"2020-09-01",2580,30,2580,30
1386727,"2020-10-01",2580,30,2580,30
1386727,"2020-11-01",2580,30,2580,30
1386727,"2020-12-01",2580,30,2580,30
1386727,"2021-01-01",2580,30,2580,30
1386727,"2021-02-01",2580,30,2580,30
1386727,"2021-03-01",2580,30,2580,30
1386727,"2021-04-01",2580,30,2580,30
1386727,"2021-05-01",2580,30,2580,30
1386727,"2021-06-01",2580,30,2580,30
1386727,"2021-07-01",2580,30,2580,30
1386731,"2020-09-01",5000,30,5000,30
1386731,"2020-10-01",5000,30,5000,30
1386731,"2020-11-01",5000,30,5000,30
1386731,"2020-12-01",5000,30,5000,30
1386731,"2021-01-01",5000,30,5000,30
1386731,"2021-02-01",5000,30,5000,30
1386731,"2021-03-01",5000,30,5000,30
1386731,"2021-04-01",5000,30,5000,30
1386731,"2021-05-01",5000,30,5000,30
1386731,"2021-06-01",5000,30,5000,30
1386731,"2021-07-01",5000,30,5000,30
1387213,"2020-09-01",10000,30,10000,30
1387213,"2020-10-01",10000,30,10000,30
1387213,"2020-11-01",10000,30,10000,30
1387213,"2020-12-01",10000,30,10000,30
1387213,"2021-01-01",10000,30,10000,30
1387213,"2021-02-01",10000,30,10000,30
1387213,"2021-03-01",10000,30,10000,30
1387213,"2021-04-01",10000,30,10000,30
1387213,"2021-05-01",10000,30,10000,30
1387213,"2021-06-01",10000,30,10000,30
1387213,"2021-07-01",10000,30,10000,30
1387213,"2021-10-01",4200,30,4200,21
1387213,"2021-11-01",4200,21,4200,21
1387213,"2021-12-01",4200,21,4200,21
1387213,"2022-01-01",5250,21,5250,21
1387213,"2022-02-01",5250,21,5250,21
1387213,"2022-03-01",5250,21,5250,21
1387213,"2022-04-01",5250,21,5250,21
1387213,"2022-05-01",5250,21,5250,21
1387213,"2022-06-01",5250,21,5250,21
1389669,"2020-09-01",3000,30,3000,30
1389669,"2020-10-01",3000,30,3000,30
1391049,"2020-09-01",16099.79,365,16099.79,365
1391049,"2020-10-01",16099.79,365,16099.79,365
1392533,"2020-09-01",3001,30,3001,30
1392533,"2020-10-01",3001,30,3001,30
1392697,"2020-09-01",20000,21,20000,21
1392697,"2020-10-01",20000,21,20000,15
1392697,"2020-12-01",20000,30,20000,30
1392697,"2021-01-01",20000,30,20000,30
1392697,"2021-02-01",20000,30,20000,30
1392697,"2021-03-01",20000,30,20000,30
1392697,"2021-04-01",20000,21,20000,21
1392697,"2021-05-01",20000,21,20000,21
1392697,"2021-06-01",20000,21,20000,21
1392697,"2021-07-01",20000,21,20000,21
1392697,"2021-08-01",20000,21,20000,21
1392697,"2021-09-01",20000,21,20000,21
1392697,"2021-10-01",22222.22,21,22222.22,21
1392697,"2021-11-01",22222.22,21,22222.22,21
1392697,"2021-12-01",22222.22,21,22222.22,21
1392697,"2022-01-01",22222.22,21,22222.22,21
1392697,"2022-02-01",23529.41,21,23529.41,21
1392697,"2022-03-01",23529.41,21,23529.41,21
1392697,"2022-04-01",23529.41,21,23529.41,21
1392697,"2022-05-01",23529.41,21,23529.41,21
1392697,"2022-06-01",23529.41,21,23529.41,21
1393457,"2020-09-01",20000,30,20000,30
1393457,"2020-10-01",20000,30,20000,30
1393671,"2020-09-01",3000,30,3000,30
1393671,"2020-10-01",3000,30,3000,30
1393851,"2020-09-01",7000,30,7000,30
1393851,"2020-10-01",7000,30,7000,30
1393851,"2020-11-01",7000,30,7000,30
1393851,"2020-12-01",7000,30,7000,30
1393851,"2021-01-01",7000,30,7000,30
1393851,"2021-02-01",7000,30,7000,30
1393851,"2021-03-01",7000,30,7000,30
1393851,"2021-04-01",7000,30,7000,30
1393851,"2021-05-01",7000,30,7000,30
1393851,"2021-06-01",7000,30,7000,30
1393851,"2021-07-01",7000,30,7000,30
1394009,"2020-09-01",8001,30,8001,30
1394009,"2020-10-01",8001,30,8001,30
1395013,"2020-09-01",8000,30,8000,30
1395013,"2020-10-01",8000,30,8000,30
1395439,"2020-09-01",3000,30,3000,30
1395439,"2020-10-01",3000,30,3000,30
1395439,"2020-11-01",3000,30,3000,30
1395439,"2020-12-01",3000,30,3000,30
1395439,"2021-01-01",3000,30,3000,30
1395439,"2021-02-01",3000,30,3000,30
1395439,"2021-03-01",3000,30,3000,30
1395439,"2021-04-01",3000,30,3000,30
1395439,"2021-05-01",3000,30,3000,30
1395439,"2021-06-01",3000,30,3000,30
1395439,"2021-07-01",3000,30,3000,30
1396165,"2020-09-01",19000,30,19000,30
1396165,"2020-10-01",19000,30,19000,30
1396179,"2020-09-01",3000,30,3000,30
1396179,"2020-10-01",3000,30,3000,30
1396179,"2020-11-01",3000,30,3000,30
1396179,"2020-12-01",3000,30,3000,30
1396179,"2021-01-01",3000,30,3000,30
1396179,"2021-02-01",3000,30,3000,30
1396179,"2021-03-01",3000,30,3000,30
1396179,"2021-04-01",3000,30,3000,30
1396179,"2021-05-01",3000,30,3000,30
1396179,"2021-06-01",3000,30,3000,30
1396179,"2021-07-01",3000,30,3000,30
1397145,"2020-09-01",15000,30,15000,30
1397145,"2020-10-01",15000,30,15000,30
1397715,"2020-09-01",5000,15,5000,15
1397715,"2020-10-01",5000,15,5000,15
1397715,"2020-12-01",20000,30,20000,30
1397715,"2021-01-01",20000,30,20000,30
1397715,"2021-02-01",20000,30,20000,30
1397715,"2021-03-01",20000,30,20000,30
1397715,"2021-04-01",20000,21,20000,21
1397715,"2021-05-01",20000,21,20000,21
1397715,"2021-06-01",20000,21,20000,21
1397715,"2021-07-01",20000,21,20000,21
1397715,"2021-08-01",20000,21,20000,21
1397715,"2021-09-01",20000,21,20000,21
1397715,"2021-10-01",20000,21,20000,21
1397715,"2021-11-01",20000,21,20000,21
1397715,"2021-12-01",20000,21,20000,21
1397715,"2022-01-01",20000,21,20000,21
1397715,"2022-02-01",20000,21,20000,21
1397715,"2022-03-01",20000,21,20000,21
1397715,"2022-04-01",20000,21,20000,21
1397715,"2022-05-01",20000,21,20000,21
1397715,"2022-06-01",20000,21,20000,21
1600379,"2020-09-01",3000,21,3000,21
1600379,"2020-10-01",3000,21,3000,21
1600379,"2020-11-01",3000,21,3000,21
1600379,"2020-12-01",3000,21,3000,21
1600379,"2021-01-01",3000,21,3000,21
1600379,"2021-02-01",3000,21,3000,21
1600379,"2021-03-01",3000,21,3000,21
1600379,"2021-04-01",3000,21,3000,21
1600379,"2021-05-01",3000,21,3000,21
1600379,"2021-06-01",3000,21,3000,21
1600379,"2021-07-01",3000,21,3000,21
1600379,"2021-08-01",3000,21,3000,21
1600379,"2021-09-01",3000,21,3000,21
1600379,"2021-10-01",3000,21,3000,21
1600379,"2021-11-01",3000,21,3000,21
1600379,"2021-12-01",3000,21,3000,21
1600379,"2022-01-01",3000,21,3000,21
1600379,"2022-02-01",3000,21,3000,21
1600379,"2022-03-01",3000,21,3000,21
1600379,"2022-04-01",3000,21,3000,21
1600379,"2022-05-01",3000,21,3000,21
1600385,"2020-09-01",6000,30,6000,30
1600385,"2020-10-01",6000,30,6000,30
1600385,"2020-11-01",6000,30,3000,30
1600385,"2020-12-01",3000,30,3000,30
1600385,"2021-01-01",3000,30,3000,30
1600385,"2021-02-01",3000,30,3000,30
1600385,"2021-03-01",6000,30,6000,30
1600385,"2021-04-01",6000,30,2000,17
1600385,"2021-05-01",2000,17,2000,17
1600385,"2021-06-01",2000,17,2000,17
1600385,"2021-07-01",2000,17,2000,17
1600385,"2021-08-01",2000,17,2000,17
1600385,"2021-09-01",2000,17,2000,17
1600385,"2021-10-01",2000,17,2000,17
1600385,"2021-11-01",2000,17,2000,17
1600385,"2021-12-01",2000,17,2000,17
1600385,"2022-01-01",2000,17,2000,17
1600385,"2022-02-01",2000,17,2000,17
1600385,"2022-03-01",2000,17,2000,17
1600385,"2022-04-01",2000,17,2000,17
1600385,"2022-05-01",2000,17,2000,17
1600385,"2022-06-01",2000,17,2000,17
1600455,"2020-09-01",3000,15,3000,15
1600455,"2020-10-01",3000,15,3000,15
1600455,"2020-11-01",3000,15,3000,15
1600455,"2020-12-01",3000,15,3000,15
1600455,"2021-01-01",3000,15,3000,15
1600455,"2021-02-01",3000,15,3000,15
1600455,"2021-03-01",3000,15,3000,15
1600455,"2021-04-01",3000,15,3000,15
1600455,"2021-05-01",3000,15,3000,15
1600455,"2021-06-01",3000,15,3000,15
1600455,"2021-07-01",3000,15,3000,15
1600629,"2020-09-01",2500,21,2500,21
1600629,"2020-10-01",2500,21,2500,21
1600629,"2020-11-01",2500,21,2500,21
1600629,"2020-12-01",2500,21,2500,21
1600629,"2021-01-01",2500,21,2500,21
1600629,"2021-02-01",2500,21,2500,21
1600629,"2021-03-01",2500,21,2500,21
1600629,"2021-04-01",2500,21,2500,21
1600629,"2021-05-01",2500,21,2500,21
1600629,"2021-06-01",2500,21,2500,21
1600629,"2021-07-01",2500,21,2500,21
1600647,"2021-04-01",2000,30,2000,30
1600647,"2021-05-01",2000,30,2000,30
1600647,"2021-06-01",2000,30,2000,30
1600647,"2021-07-01",2000,30,2000,30
1600837,"2020-09-01",16200,15,16200,15
1600837,"2020-10-01",16200,15,16200,15
1600837,"2020-11-01",16200,15,16200,15
1600837,"2020-12-01",16200,15,16200,15
1600837,"2021-01-01",16200,15,16200,15
1600837,"2021-02-01",16200,15,16200,15
1600837,"2021-03-01",16200,15,16200,15
1600837,"2021-04-01",16200,15,16200,15
1600837,"2021-05-01",16200,15,16200,15
1600837,"2021-06-01",16200,15,16200,15
1600837,"2021-07-01",32000,15,32000,15
1600837,"2021-08-01",32000,15,32000,15
1600837,"2021-09-01",32000,15,32000,15
1600837,"2021-10-01",35077.58,15,35077.58,15
1600837,"2021-11-01",36707.08,15,36707.08,15
1600837,"2021-12-01",40377.78,15,40377.78,15
1600837,"2022-01-01",40377.78,15,40377.78,15
1600837,"2022-02-01",44415.55,15,44415.55,15
1600837,"2022-03-01",44415.55,15,44415.55,15
1600837,"2022-04-01",44415.55,15,44415.55,15
1600837,"2022-05-01",44415.55,15,44415.55,15
1600837,"2022-06-01",44415.55,15,44415.55,15
1600963,"2020-09-01",2000,15,2000,15
1600963,"2020-10-01",2000,15,2000,15
1600963,"2020-11-01",2000,15,2000,15
1600963,"2020-12-01",2000,15,2000,15
1600963,"2021-01-01",2000,15,2000,15
1600963,"2021-02-01",2000,15,2000,15
1600963,"2021-03-01",2000,15,2000,15
1600963,"2021-04-01",2000,15,2000,15
1600963,"2021-05-01",2000,15,2000,15
1600963,"2021-06-01",2000,15,2000,15
1600963,"2021-07-01",2000,15,2000,15
1601155,"2020-09-01",10000,15,10000,15
1601155,"2020-10-01",10000,15,10000,15
1601155,"2020-11-01",10000,15,10000,15
1601155,"2020-12-01",5000,15,5000,15
1601155,"2021-01-01",5000,15,5000,15
1601155,"2021-02-01",5000,15,5000,15
1601155,"2021-03-01",5000,15,5000,15
1601155,"2021-04-01",5000,15,5000,15
1601155,"2021-05-01",5000,15,5000,15
1601155,"2021-06-01",5000,15,5000,15
1601155,"2021-07-01",5000,15,5000,15
1601155,"2021-08-01",5000,15,5000,15
1601155,"2021-09-01",5000,15,5000,15
1601155,"2021-10-01",5000,15,5000,15
1601155,"2021-11-01",5000,15,5000,15
1601155,"2021-12-01",5000,15,5000,15
1601155,"2022-01-01",5000,15,5000,15
1601155,"2022-02-01",5000,15,5000,15
1601155,"2022-03-01",5000,15,5000,15
1601155,"2022-04-01",3750,15,3750,15
1601155,"2022-05-01",3750,15,1875,15
1601155,"2022-06-01",1875,15,1875,15
1601199,"2020-09-01",20000,15,20000,15
1601199,"2020-10-01",20000,15,20000,15
1601199,"2020-11-01",20000,15,20000,15
1601199,"2020-12-01",20000,15,20000,15
1601199,"2021-01-01",25000,15,25000,15
1601199,"2021-02-01",25000,15,25000,15
1601199,"2021-03-01",25000,15,25000,15
1601199,"2021-04-01",25000,15,25000,15
1601199,"2021-05-01",25000,15,25000,15
1601199,"2021-06-01",25000,15,25000,15
1601199,"2021-07-01",25000,15,25000,15
1601199,"2021-08-01",25000,15,25000,15
1601199,"2021-09-01",25000,15,25000,15
1601199,"2021-10-01",25000,15,25000,15
1601199,"2021-11-01",25000,15,25000,15
1601199,"2021-12-01",25000,15,25000,15
1601199,"2022-01-01",25000,15,25000,15
1601199,"2022-02-01",25000,15,25000,15
1601199,"2022-03-01",25000,15,25000,15
1601199,"2022-04-01",25000,15,25000,15
1601199,"2022-05-01",25000,15,25000,15
1601199,"2022-06-01",25000,15,25000,15
1601233,"2020-09-01",3500,15,3500,15
1601233,"2020-10-01",3500,15,3500,15
1601233,"2020-11-01",3500,15,3500,15
1601233,"2020-12-01",3500,15,3500,15
1601233,"2021-01-01",3500,15,3500,15
1601233,"2021-02-01",3500,15,3500,15
1601233,"2021-03-01",3500,15,3500,15
1601233,"2021-04-01",3500,15,3500,15
1601233,"2021-05-01",3500,15,3500,15
1601233,"2021-06-01",3500,15,3500,15
1601233,"2021-07-01",3500,15,3500,15
1601233,"2021-08-01",3500,15,3500,15
1601233,"2021-09-01",3500,15,3500,15
1601233,"2021-10-01",3815,15,3815,15
1601233,"2021-11-01",3888.88,15,3888.88,15
1601233,"2021-12-01",3888.88,15,3888.88,15
1601233,"2022-01-01",3888.88,15,3888.88,15
1601233,"2022-02-01",4277.76,15,4277.76,15
1601233,"2022-03-01",4277.76,15,4277.76,15
1601233,"2022-04-01",4277.76,15,4277.76,15
1601233,"2022-05-01",4277.76,15,4277.76,15
1601233,"2022-06-01",4705,15,4705,15
1602283,"2020-09-01",5000,15,5000,15
1602283,"2020-10-01",5000,15,5000,15
1602283,"2021-01-01",7000,30,7000,30
1602283,"2021-02-01",10000,30,10000,30
1602283,"2021-03-01",10000,30,10000,30
1602283,"2021-04-01",10000,30,10000,21
1602283,"2021-05-01",10000,21,10000,21
1602283,"2021-06-01",10000,21,10000,21
1602283,"2021-07-01",10000,21,10000,21
1602283,"2021-08-01",10000,21,10000,21
1602283,"2021-09-01",10000,21,10000,21
1602283,"2021-10-01",10000,21,10000,21
1602283,"2021-11-01",10000,21,10000,21
1602283,"2021-12-01",10000,21,10000,21
1602283,"2022-01-01",20000,21,20000,21
1602283,"2022-02-01",20000,21,20000,21
1602283,"2022-03-01",20000,21,20000,21
1602283,"2022-04-01",20000,21,20000,21
1602283,"2022-05-01",20000,21,20000,21
1602283,"2022-06-01",20000,21,20000,21
1603369,"2020-09-01",10000,15,10000,15
1603369,"2020-10-01",10000,15,10000,15
1603369,"2020-11-01",10000,15,10000,15
1603369,"2020-12-01",10000,15,10000,15
1603369,"2021-01-01",10000,15,10000,15
1603369,"2021-02-01",10000,15,10000,15
1603369,"2021-03-01",10000,15,10000,15
1603369,"2021-04-01",10000,15,10000,15
1603369,"2021-05-01",10000,15,10000,15
1603369,"2021-06-01",10000,15,10000,15
1603369,"2021-07-01",12000,21,12000,21
1603369,"2021-08-01",12000,21,12000,21
1603369,"2021-09-01",12000,21,12000,21
1603369,"2021-10-01",12000,21,12000,21
1603369,"2021-11-01",12000,21,12000,21
1603369,"2021-12-01",12000,21,12000,21
1603369,"2022-01-01",12000,21,12000,21
1603369,"2022-02-01",12000,21,12000,21
1603369,"2022-03-01",12000,21,12000,21
1603565,"2020-09-01",3000,30,3000,30
1603565,"2020-10-01",3000,30,3000,30
1604763,"2020-09-01",1500,15,1500,15
1604763,"2020-10-01",1500,15,1500,15
1604763,"2020-11-01",1500,15,1500,15
1604763,"2020-12-01",1500,15,1500,15
1604763,"2021-01-01",1500,15,1500,15
1604763,"2021-02-01",1500,15,1500,15
1604763,"2021-03-01",1500,15,1500,15
1604763,"2021-04-01",1500,15,1500,15
1604763,"2021-05-01",1500,15,1500,15
1604763,"2021-06-01",1500,15,1500,15
1604763,"2021-07-01",1500,15,1500,15
1605349,"2020-09-01",3000,30,3000,30
1605349,"2020-10-01",3000,30,3000,30
1605621,"2020-09-01",18000,30,18000,30
1605621,"2020-10-01",18000,30,18000,30
1605621,"2020-11-01",18000,30,18000,30
1605621,"2020-12-01",18000,30,18000,30
1605621,"2021-01-01",18000,30,18000,30
1605621,"2021-02-01",18000,30,18000,30
1605621,"2021-03-01",18000,30,18000,30
1605621,"2021-04-01",18000,30,18000,30
1605621,"2021-05-01",18000,30,18000,30
1605621,"2021-06-01",18000,30,18000,30
1605621,"2021-07-01",18000,30,18000,30
1611631,"2021-06-01",10000,21,10000,21
1611631,"2021-07-01",10000,21,10000,21
1611631,"2021-08-01",10000,21,10000,21
1611631,"2021-09-01",10000,21,10000,21
1611631,"2021-10-01",10000,21,10000,21
1611631,"2021-11-01",10000,21,10000,21
1611631,"2021-12-01",10000,21,10000,21
1611631,"2022-01-01",10000,21,10000,21
1611631,"2022-02-01",10000,21,10000,21
1611631,"2022-03-01",10000,21,10000,21
1611631,"2022-04-01",10000,21,10000,21
1611631,"2022-05-01",10000,21,10000,21
1611631,"2022-06-01",10000,21,10000,21
1611809,"2020-09-01",5000,15,5000,15
1611809,"2020-10-01",5000,15,5000,15
1611809,"2020-11-01",5000,15,5000,15
1611809,"2020-12-01",5000,15,5000,15
1611809,"2021-01-01",5000,15,5000,15
1611809,"2021-02-01",5000,15,5000,15
1611809,"2021-03-01",5000,15,5000,15
1611809,"2021-04-01",5000,15,5000,15
1611809,"2021-05-01",5000,15,5000,15
1611809,"2021-06-01",5000,15,5000,15
1611809,"2021-07-01",5000,15,5000,15
1612173,"2020-09-01",8000,30,8000,30
1612173,"2020-10-01",8000,30,8000,30
1612173,"2021-01-01",8000,30,8000,30
