"id_cliente","subcanal","mes_alta"
1391987,"B","2018-02-01"
1391989,"C","2018-02-01"
1391991,"C","2018-02-01"
1391993,"C","2018-02-01"
1391997,"C","2018-02-01"
1391999,"C","2018-02-01"
1392003,"C","2018-02-01"
1392013,"C","2018-02-01"
1392015,"C","2018-02-01"
1392019,"C","2018-02-01"
1392027,"C","2018-02-01"
1392041,"C","2018-02-01"
1392045,"C","2018-02-01"
1392047,"C","2018-02-01"
1392051,"C","2018-02-01"
1392057,"C","2018-02-01"
1392061,"C","2018-02-01"
1392065,"C","2018-02-01"
1392069,"C","2018-02-01"
1392071,"C","2018-02-01"
1392073,"C","2018-02-01"
1392075,"C","2018-02-01"
1392077,"C","2018-02-01"
1392083,"C","2018-02-01"
1392085,"C","2018-02-01"
1392089,"C","2018-02-01"
1392091,"C","2018-02-01"
1392093,"C","2018-02-01"
1392095,"B","2018-02-01"
1392097,"C","2018-02-01"
1392099,"C","2018-02-01"
1392103,"B","2018-02-01"
1392105,"C","2018-02-01"
1392109,"C","2018-02-01"
1392111,"C","2018-02-01"
1392121,"C","2018-02-01"
1392125,"C","2018-02-01"
1392127,"C","2018-02-01"
1392133,"A","2018-02-01"
1392135,"C","2018-02-01"
1392137,"C","2018-02-01"
1392149,"B","2018-02-01"
1392153,"C","2018-02-01"
1392155,"C","2018-02-01"
1392161,"C","2018-02-01"
1392165,"C","2018-02-01"
1392169,"C","2018-02-01"
1392171,"C","2018-02-01"
1392175,"C","2018-02-01"
1392189,"C","2018-02-01"
1392191,"C","2018-02-01"
1392193,"B","2018-02-01"
1392197,"C","2018-02-01"
1392205,"C","2018-02-01"
1392207,"C","2018-02-01"
1392209,"C","2018-02-01"
1392219,"C","2018-02-01"
1392223,"C","2018-02-01"
1392225,"C","2018-02-01"
1392227,"C","2018-02-01"
1392241,"C","2018-02-01"
1392247,"C","2018-02-01"
1392253,"C","2018-02-01"
1392257,"C","2018-02-01"
1392287,"C","2018-02-01"
1392289,"C","2018-02-01"
1392293,"C","2018-02-01"
1392299,"C","2018-02-01"
1392307,"C","2018-02-01"
1392313,"C","2018-02-01"
1392315,"D","2018-02-01"
1392317,"C","2018-02-01"
1392319,"C","2018-02-01"
1392321,"C","2018-02-01"
1392323,"B","2018-02-01"
1392325,"C","2018-02-01"
1392327,"C","2018-02-01"
1392329,"C","2018-02-01"
1392331,"C","2018-02-01"
1392335,"C","2018-02-01"
1392341,"C","2018-02-01"
1392349,"C","2018-02-01"
1392351,"B","2018-02-01"
1392355,"C","2018-02-01"
1392359,"C","2018-02-01"
1392361,"C","2018-02-01"
1392367,"C","2018-02-01"
1392371,"C","2018-02-01"
1392373,"D","2018-02-01"
1392377,"C","2018-02-01"
1392383,"C","2018-02-01"
1392385,"C","2018-02-01"
1392389,"C","2018-02-01"
1392395,"C","2018-02-01"
1392399,"C","2018-02-01"
1392401,"C","2018-02-01"
1392403,"C","2018-02-01"
1392405,"C","2018-02-01"
1392417,"A","2018-02-01"
1392423,"C","2018-02-01"
1392425,"B","2018-02-01"
1392429,"C","2018-02-01"
1392431,"C","2018-02-01"
1392433,"C","2018-02-01"
1392437,"B","2018-02-01"
1392443,"C","2018-02-01"
1392455,"C","2018-02-01"
1392459,"C","2018-02-01"
1392461,"C","2018-02-01"
1392465,"C","2018-02-01"
1392469,"B","2018-02-01"
1392485,"C","2018-02-01"
1392491,"C","2018-02-01"
1392493,"C","2018-02-01"
1392499,"C","2018-02-01"
1392501,"C","2018-02-01"
1392505,"B","2018-02-01"
1392519,"C","2018-02-01"
1392521,"C","2018-02-01"
1392529,"C","2018-02-01"
1392531,"C","2018-02-01"
1392533,"B","2018-02-01"
1392535,"C","2018-02-01"
1392549,"C","2018-02-01"
1392555,"C","2018-02-01"
1392559,"C","2018-02-01"
1392561,"C","2018-02-01"
1392565,"C","2018-02-01"
1392569,"C","2018-02-01"
1392571,"B","2018-02-01"
1392577,"C","2018-02-01"
1392579,"C","2018-02-01"
1392581,"C","2018-02-01"
1392583,"C","2018-02-01"
1392589,"C","2018-02-01"
1392593,"C","2018-02-01"
1392597,"C","2018-02-01"
1392603,"C","2018-02-01"
1392613,"C","2018-02-01"
1392617,"C","2018-02-01"
1392623,"C","2018-02-01"
1392625,"C","2018-02-01"
1392635,"C","2018-02-01"
1392637,"C","2018-02-01"
1392643,"C","2018-02-01"
1392645,"C","2018-02-01"
1392651,"C","2018-02-01"
1392659,"C","2018-02-01"
1392663,"C","2018-02-01"
1392667,"C","2018-02-01"
1392671,"C","2018-02-01"
1392683,"C","2018-02-01"
1392689,"C","2018-02-01"
1392691,"C","2018-02-01"
1392693,"C","2018-02-01"
1392697,"A","2018-02-01"
1392701,"C","2018-02-01"
1392703,"C","2018-02-01"
1392707,"B","2018-02-01"
1392709,"C","2018-02-01"
1392717,"B","2018-02-01"
1392719,"C","2018-02-01"
1392725,"C","2018-02-01"
1392727,"C","2018-02-01"
1392731,"C","2018-02-01"
1392737,"C","2018-02-01"
1392739,"C","2018-02-01"
1392741,"C","2018-02-01"
1392743,"C","2018-02-01"
1392753,"C","2018-02-01"
1392763,"C","2018-02-01"
1392767,"C","2018-02-01"
1392775,"C","2018-02-01"
1392781,"C","2018-02-01"
1392787,"C","2018-02-01"
1392795,"C","2018-02-01"
1392807,"B","2018-02-01"
1392811,"C","2018-02-01"
1392813,"C","2018-02-01"
1392815,"C","2018-02-01"
1392819,"C","2018-02-01"
1392821,"C","2018-02-01"
1392823,"C","2018-02-01"
1392827,"C","2018-02-01"
1392831,"C","2018-02-01"
1392837,"C","2018-02-01"
1392841,"C","2018-02-01"
1392851,"C","2018-02-01"
1392857,"C","2018-02-01"
1392863,"C","2018-02-01"
1392871,"C","2018-02-01"
1392877,"C","2018-02-01"
1392879,"C","2018-02-01"
1392891,"C","2018-02-01"
1392895,"C","2018-02-01"
1392899,"C","2018-02-01"
1392907,"C","2018-02-01"
1392911,"C","2018-02-01"
1392925,"C","2018-02-01"
1392927,"C","2018-02-01"
1392929,"C","2018-02-01"
1392931,"C","2018-02-01"
1392933,"C","2018-02-01"
1392939,"C","2018-02-01"
1392941,"C","2018-02-01"
1392945,"B","2018-02-01"
1392951,"C","2018-02-01"
1392953,"C","2018-02-01"
1392967,"C","2018-02-01"
1392969,"C","2018-02-01"
1392971,"C","2018-02-01"
1392979,"B","2018-02-01"
1392991,"C","2018-02-01"
1392995,"C","2018-02-01"
1392997,"C","2018-02-01"
1393003,"C","2018-02-01"
1393009,"C","2018-02-01"
1393011,"C","2018-02-01"
1393013,"C","2018-02-01"
1393023,"C","2018-02-01"
1393029,"C","2018-02-01"
1393039,"C","2018-02-01"
1393047,"C","2018-02-01"
1393055,"C","2018-02-01"
1393057,"C","2018-02-01"
1393059,"C","2018-02-01"
1393065,"C","2018-02-01"
1393067,"C","2018-02-01"
1393069,"C","2018-02-01"
1393085,"B","2018-02-01"
1393087,"C","2018-02-01"
1393089,"C","2018-02-01"
1393095,"C","2018-02-01"
1393101,"B","2018-02-01"
1393105,"C","2018-02-01"
1393109,"B","2018-02-01"
1393113,"B","2018-02-01"
1393121,"C","2018-02-01"
1393125,"B","2018-02-01"
1393129,"C","2018-02-01"
1393133,"B","2018-02-01"
1393139,"B","2018-02-01"
1393141,"B","2018-02-01"
1393145,"C","2018-02-01"
1393147,"C","2018-02-01"
1393151,"C","2018-02-01"
1393153,"C","2018-02-01"
1393155,"C","2018-02-01"
1393157,"C","2018-02-01"
1393165,"C","2018-02-01"
1393169,"C","2018-02-01"
1393171,"C","2018-02-01"
1393179,"C","2018-02-01"
1393187,"C","2018-02-01"
1393191,"B","2018-02-01"
1393195,"B","2018-02-01"
1393203,"B","2018-02-01"
1393211,"C","2018-02-01"
1393219,"B","2018-02-01"
1393221,"C","2018-02-01"
1393223,"C","2018-02-01"
1393229,"C","2018-02-01"
1393241,"C","2018-02-01"
1393243,"A","2018-02-01"
1393245,"C","2018-02-01"
1393251,"C","2018-02-01"
1393261,"C","2018-02-01"
1393263,"C","2018-02-01"
1393265,"C","2018-02-01"
1393271,"C","2018-02-01"
1393273,"C","2018-02-01"
1393281,"A","2018-02-01"
1393283,"C","2018-02-01"
1393293,"C","2018-02-01"
1393297,"C","2018-02-01"
1393299,"C","2018-02-01"
1393301,"C","2018-02-01"
1393303,"C","2018-02-01"
1393309,"B","2018-02-01"
1393313,"C","2018-02-01"
1393321,"C","2018-02-01"
1393327,"C","2018-02-01"
1393331,"B","2018-02-01"
1393337,"C","2018-02-01"
1393339,"C","2018-02-01"
1393341,"C","2018-02-01"
1393347,"B","2018-02-01"
1393361,"B","2018-02-01"
1393363,"C","2018-02-01"
1393373,"C","2018-02-01"
1393379,"C","2018-02-01"
1393383,"C","2018-02-01"
1393389,"C","2018-02-01"
1393391,"C","2018-02-01"
1393397,"C","2018-02-01"
1393399,"C","2018-02-01"
1393401,"C","2018-02-01"
1393411,"C","2018-02-01"
1393413,"C","2018-02-01"
1393421,"C","2018-02-01"
1393423,"C","2018-02-01"
1393425,"C","2018-02-01"
1393427,"C","2018-02-01"
1393435,"C","2018-02-01"
1393439,"C","2018-02-01"
1393441,"C","2018-02-01"
1393447,"C","2018-02-01"
1393449,"C","2018-02-01"
1393455,"C","2018-02-01"
1393457,"C","2018-02-01"
1393463,"C","2018-02-01"
1393465,"C","2018-02-01"
1393469,"A","2018-02-01"
1393471,"C","2018-02-01"
1393473,"C","2018-02-01"
1393481,"C","2018-02-01"
1393485,"C","2018-02-01"
1393487,"C","2018-02-01"
1393489,"C","2018-02-01"
1393497,"C","2018-02-01"
1393505,"C","2018-02-01"
1393507,"C","2018-02-01"
1393513,"C","2018-02-01"
1393519,"A","2018-02-01"
1393521,"C","2018-02-01"
1393523,"C","2018-02-01"
1393531,"C","2018-02-01"
1393541,"C","2018-02-01"
1393547,"C","2018-02-01"
1393549,"C","2018-02-01"
1393557,"C","2018-02-01"
1393561,"C","2018-02-01"
1393569,"C","2018-02-01"
1393573,"C","2018-02-01"
1393577,"C","2018-02-01"
1393579,"C","2018-02-01"
1393587,"A","2018-02-01"
1393591,"C","2018-02-01"
1393593,"C","2018-02-01"
1393599,"C","2018-02-01"
1393601,"C","2018-02-01"
1393603,"C","2018-02-01"
1393617,"C","2018-02-01"
1393627,"C","2018-02-01"
1393631,"C","2018-02-01"
1393643,"C","2018-02-01"
1393653,"C","2018-02-01"
1393657,"C","2018-02-01"
1393663,"C","2018-02-01"
1393667,"C","2018-02-01"
1393671,"C","2018-02-01"
1393689,"C","2018-02-01"
1393699,"C","2018-02-01"
1393701,"C","2018-02-01"
1393705,"C","2018-02-01"
1393707,"C","2018-02-01"
1393709,"B","2018-02-01"
1393715,"C","2018-02-01"
1393717,"C","2018-02-01"
1393719,"C","2018-02-01"
1393725,"C","2018-02-01"
1393731,"C","2018-02-01"
1393733,"C","2018-02-01"
1393737,"C","2018-02-01"
1393739,"C","2018-02-01"
1393741,"C","2018-02-01"
1393743,"C","2018-02-01"
1393747,"C","2018-02-01"
1393749,"B","2018-02-01"
1393751,"C","2018-02-01"
1393755,"C","2018-02-01"
1393757,"C","2018-02-01"
1393761,"C","2018-02-01"
1393767,"C","2018-02-01"
1393777,"C","2018-02-01"
1393779,"C","2018-02-01"
1393785,"C","2018-02-01"
1393791,"C","2018-02-01"
1393795,"C","2018-02-01"
1393799,"C","2018-02-01"
1393801,"C","2018-02-01"
1393807,"C","2018-02-01"
1393809,"C","2018-02-01"
1393813,"B","2018-02-01"
1393827,"C","2018-02-01"
1393831,"C","2018-02-01"
1393833,"C","2018-02-01"
1393837,"C","2018-02-01"
1393841,"B","2018-02-01"
1393843,"C","2018-02-01"
1393845,"C","2018-02-01"
1393847,"C","2018-02-01"
1393849,"C","2018-02-01"
1393851,"C","2018-02-01"
1393853,"C","2018-02-01"
1393859,"C","2018-02-01"
1393869,"C","2018-02-01"
1393871,"C","2018-02-01"
1393879,"C","2018-02-01"
1393883,"B","2018-02-01"
1393887,"C","2018-02-01"
1393891,"C","2018-02-01"
1393899,"C","2018-02-01"
1393903,"C","2018-02-01"
1393905,"C","2018-02-01"
1393909,"B","2018-02-01"
1393911,"C","2018-02-01"
1393923,"C","2018-02-01"
1393925,"C","2018-02-01"
1393933,"C","2018-02-01"
1393935,"C","2018-02-01"
1393939,"C","2018-02-01"
1393941,"C","2018-02-01"
1393955,"C","2018-02-01"
1393971,"C","2018-02-01"
1393973,"C","2018-02-01"
1393975,"C","2018-02-01"
1393977,"C","2018-02-01"
1393989,"C","2018-02-01"
1393991,"C","2018-02-01"
1393995,"C","2018-02-01"
1393997,"C","2018-02-01"
1394001,"C","2018-02-01"
1394009,"C","2018-02-01"
1394015,"C","2018-02-01"
1394019,"C","2018-02-01"
1394021,"C","2018-02-01"
1394023,"C","2018-02-01"
1394035,"C","2018-02-01"
1394037,"C","2018-02-01"
1394039,"C","2018-02-01"
1394047,"C","2018-02-01"
1394051,"C","2018-02-01"
1394055,"C","2018-02-01"
1394057,"C","2018-02-01"
1394061,"C","2018-02-01"
1394069,"C","2018-02-01"
1394073,"C","2018-02-01"
1394077,"C","2018-02-01"
1394081,"C","2018-02-01"
1394089,"C","2018-02-01"
1394093,"C","2018-02-01"
1394095,"C","2018-02-01"
1394097,"C","2018-02-01"
1394099,"C","2018-02-01"
1394101,"C","2018-02-01"
1394111,"C","2018-02-01"
1394123,"C","2018-02-01"
1394133,"C","2018-02-01"
1394135,"C","2018-02-01"
1394141,"C","2018-02-01"
1394149,"C","2018-02-01"
1394157,"C","2018-02-01"
1394159,"C","2018-02-01"
1394167,"C","2018-02-01"
1394173,"C","2018-02-01"
1394185,"C","2018-02-01"
1394197,"C","2018-02-01"
1394199,"C","2018-02-01"
1394217,"C","2018-02-01"
1394219,"C","2018-02-01"
1394221,"C","2018-02-01"
1394225,"C","2018-02-01"
1394229,"C","2018-02-01"
1394235,"C","2018-02-01"
1394243,"C","2018-02-01"
1394249,"C","2018-02-01"
1394251,"C","2018-02-01"
1394253,"C","2018-02-01"
1394255,"C","2018-02-01"
1394261,"C","2018-02-01"
1394267,"C","2018-02-01"
1394269,"C","2018-02-01"
1394273,"C","2018-02-01"
1394277,"C","2018-02-01"
1394279,"C","2018-02-01"
1394285,"C","2018-02-01"
1394289,"C","2018-02-01"
1394295,"C","2018-02-01"
1394301,"B","2018-02-01"
1394305,"C","2018-02-01"
1394319,"C","2018-02-01"
1394329,"C","2018-02-01"
1394343,"C","2018-02-01"
1394347,"C","2018-02-01"
1394353,"C","2018-02-01"
1394357,"C","2018-02-01"
1394359,"C","2018-02-01"
1394367,"C","2018-02-01"
1394379,"C","2018-02-01"
1394385,"C","2018-02-01"
1394387,"C","2018-02-01"
1394391,"C","2018-02-01"
1394393,"C","2018-02-01"
1394395,"C","2018-02-01"
1394397,"C","2018-02-01"
1394399,"C","2018-02-01"
1394401,"C","2018-02-01"
1394405,"C","2018-02-01"
1394409,"C","2018-02-01"
1394413,"C","2018-02-01"
1394419,"C","2018-02-01"
1394427,"C","2018-02-01"
1394429,"C","2018-02-01"
1394433,"C","2018-02-01"
1394435,"C","2018-02-01"
1394437,"C","2018-02-01"
1394447,"C","2018-02-01"
1394455,"C","2018-02-01"
1394483,"C","2018-02-01"
1394487,"C","2018-02-01"
1394493,"C","2018-02-01"
1394503,"C","2018-02-01"
1394509,"C","2018-02-01"
1394513,"C","2018-02-01"
1394517,"C","2018-02-01"
1394519,"C","2018-02-01"
1394529,"C","2018-02-01"
1394545,"C","2018-02-01"
1394547,"C","2018-02-01"
1394553,"C","2018-02-01"
1394555,"C","2018-02-01"
1394557,"C","2018-02-01"
1394559,"C","2018-02-01"
1394563,"C","2018-02-01"
1394565,"C","2018-02-01"
1394577,"C","2018-02-01"
1394579,"C","2018-02-01"
1394585,"C","2018-02-01"
1394587,"C","2018-02-01"
1394589,"C","2018-02-01"
1394595,"C","2018-02-01"
1394597,"C","2018-02-01"
1394599,"C","2018-02-01"
1394601,"C","2018-02-01"
1394603,"C","2018-02-01"
1394605,"C","2018-02-01"
1394615,"B","2018-02-01"
1394637,"C","2018-02-01"
1394659,"C","2018-02-01"
1394663,"C","2018-02-01"
1394673,"C","2018-02-01"
1394675,"C","2018-02-01"
1394679,"C","2018-02-01"
1394691,"B","2018-02-01"
1394697,"C","2018-02-01"
1394699,"C","2018-02-01"
1394707,"C","2018-02-01"
1394709,"C","2018-02-01"
1394713,"C","2018-02-01"
1394719,"C","2018-02-01"
1394723,"C","2018-02-01"
1394729,"C","2018-02-01"
1394737,"B","2018-02-01"
1394739,"C","2018-02-01"
1394741,"C","2018-02-01"
1394751,"C","2018-02-01"
1394753,"C","2018-02-01"
1394761,"C","2018-02-01"
1394767,"C","2018-02-01"
1394777,"C","2018-02-01"
1394779,"C","2018-02-01"
1394783,"C","2018-02-01"
1394789,"C","2018-02-01"
1394791,"C","2018-02-01"
1394797,"C","2018-02-01"
1394817,"C","2018-02-01"
1394819,"C","2018-02-01"
1394827,"C","2018-02-01"
1394833,"C","2018-02-01"
1394835,"C","2018-02-01"
1394837,"C","2018-02-01"
1394841,"C","2018-02-01"
1394845,"B","2018-02-01"
1394849,"C","2018-02-01"
1394855,"C","2018-02-01"
1394857,"C","2018-02-01"
1394861,"C","2018-02-01"
1394863,"C","2018-02-01"
1394871,"C","2018-02-01"
1394875,"C","2018-02-01"
1394877,"C","2018-02-01"
1394881,"C","2018-02-01"
1394889,"C","2018-02-01"
1394891,"C","2018-02-01"
1394893,"C","2018-02-01"
1394895,"C","2018-02-01"
1394897,"C","2018-02-01"
1394899,"C","2018-02-01"
1394907,"C","2018-02-01"
1394909,"C","2018-02-01"
1394917,"C","2018-02-01"
1394923,"C","2018-02-01"
1394925,"C","2018-02-01"
1394927,"C","2018-02-01"
1394931,"C","2018-02-01"
1394935,"C","2018-02-01"
1394937,"C","2018-02-01"
1394939,"C","2018-02-01"
1394941,"C","2018-02-01"
1394943,"B","2018-02-01"
1394945,"C","2018-02-01"
1394955,"C","2018-02-01"
1394957,"C","2018-02-01"
1394959,"C","2018-02-01"
1394967,"C","2018-02-01"
1394971,"C","2018-02-01"
1394975,"C","2018-02-01"
1394977,"C","2018-02-01"
1394987,"A","2018-02-01"
1394989,"A","2018-02-01"
1394993,"C","2018-02-01"
1394999,"C","2018-02-01"
1395005,"C","2018-02-01"
1395007,"C","2018-02-01"
1395009,"C","2018-02-01"
1395011,"C","2018-02-01"
1395013,"C","2018-02-01"
1395021,"C","2018-02-01"
1395037,"C","2018-02-01"
1395041,"C","2018-02-01"
1395043,"C","2018-02-01"
1395045,"C","2018-02-01"
1395047,"C","2018-02-01"
1395053,"C","2018-02-01"
1395059,"C","2018-02-01"
1395061,"C","2018-02-01"
1395069,"C","2018-02-01"
1395083,"C","2018-02-01"
1395085,"C","2018-02-01"
1395091,"C","2018-02-01"
1395093,"C","2018-02-01"
1395097,"C","2018-02-01"
1395101,"C","2018-02-01"
1395107,"C","2018-02-01"
1395111,"C","2018-02-01"
1395119,"C","2018-02-01"
1395121,"A","2018-02-01"
1395123,"C","2018-02-01"
1395125,"C","2018-02-01"
1395127,"C","2018-02-01"
1395129,"C","2018-02-01"
1395131,"C","2018-02-01"
1395137,"C","2018-02-01"
1395141,"C","2018-02-01"
1395145,"C","2018-02-01"
1395149,"C","2018-02-01"
1395153,"C","2018-02-01"
1395167,"C","2018-02-01"
1395171,"C","2018-02-01"
1395173,"C","2018-02-01"
1395175,"C","2018-02-01"
1395179,"C","2018-02-01"
1395181,"C","2018-02-01"
1395189,"C","2018-02-01"
1395191,"C","2018-02-01"
1395193,"C","2018-02-01"
1395197,"C","2018-02-01"
1395201,"C","2018-02-01"
1395209,"C","2018-02-01"
1395215,"C","2018-02-01"
1395225,"B","2018-02-01"
1395227,"C","2018-02-01"
1395231,"C","2018-02-01"
1395235,"C","2018-02-01"
1395237,"C","2018-02-01"
1395245,"C","2018-02-01"
1395247,"C","2018-02-01"
1395251,"C","2018-02-01"
1395257,"C","2018-02-01"
1395259,"C","2018-02-01"
1395265,"C","2018-02-01"
1395269,"C","2018-02-01"
1395279,"C","2018-02-01"
1395285,"C","2018-02-01"
1395287,"C","2018-02-01"
1395289,"C","2018-02-01"
1395291,"C","2018-02-01"
1395297,"C","2018-02-01"
1395299,"C","2018-02-01"
1395301,"C","2018-02-01"
1395303,"C","2018-02-01"
1395305,"C","2018-02-01"
1395307,"C","2018-02-01"
1395315,"C","2018-02-01"
1395317,"C","2018-02-01"
1395319,"C","2018-02-01"
1395327,"B","2018-02-01"
1395329,"C","2018-02-01"
1395331,"C","2018-02-01"
1395339,"C","2018-02-01"
1395341,"C","2018-02-01"
1395345,"C","2018-02-01"
1395351,"C","2018-02-01"
1395353,"C","2018-02-01"
1395355,"C","2018-02-01"
1395361,"C","2018-02-01"
1395363,"C","2018-02-01"
1395371,"C","2018-02-01"
1395373,"C","2018-02-01"
1395375,"B","2018-02-01"
1395379,"B","2018-02-01"
1395381,"C","2018-02-01"
1395383,"C","2018-02-01"
1395385,"C","2018-02-01"
1395387,"C","2018-02-01"
1395389,"C","2018-02-01"
1395391,"C","2018-02-01"
1395393,"B","2018-02-01"
1395395,"C","2018-02-01"
1395401,"C","2018-02-01"
1395407,"C","2018-02-01"
1395409,"C","2018-02-01"
1395415,"B","2018-02-01"
1395417,"C","2018-02-01"
1395419,"C","2018-02-01"
1395421,"C","2018-02-01"
1395423,"C","2018-02-01"
1395427,"C","2018-02-01"
1395433,"C","2018-02-01"
1395435,"C","2018-02-01"
1395439,"C","2018-02-01"
1395445,"C","2018-02-01"
1395447,"C","2018-02-01"
1395449,"C","2018-02-01"
1395451,"C","2018-02-01"
1395459,"C","2018-02-01"
1395463,"C","2018-02-01"
1395465,"B","2018-02-01"
1395467,"C","2018-02-01"
1395475,"C","2018-02-01"
1395477,"C","2018-02-01"
1395479,"C","2018-02-01"
1395481,"C","2018-02-01"
1395489,"C","2018-02-01"
1395491,"C","2018-02-01"
1395495,"C","2018-02-01"
1395497,"B","2018-02-01"
1395503,"C","2018-02-01"
1395505,"C","2018-02-01"
1395521,"C","2018-02-01"
1395531,"C","2018-02-01"
1395543,"C","2018-02-01"
1395561,"C","2018-02-01"
1395569,"C","2018-02-01"
1395571,"C","2018-02-01"
1395573,"C","2018-02-01"
1395577,"B","2018-02-01"
1395591,"C","2018-02-01"
1395593,"C","2018-02-01"
1395595,"C","2018-02-01"
1395599,"C","2018-02-01"
1395601,"C","2018-02-01"
1395603,"C","2018-02-01"
1395615,"C","2018-02-01"
1395619,"C","2018-02-01"
1395625,"C","2018-02-01"
1395629,"C","2018-02-01"
1395633,"C","2018-02-01"
1395635,"C","2018-02-01"
1395637,"C","2018-02-01"
1395641,"C","2018-02-01"
1395647,"C","2018-02-01"
1395649,"C","2018-02-01"
1395651,"B","2018-02-01"
1395659,"B","2018-02-01"
1395661,"C","2018-02-01"
1395663,"B","2018-02-01"
1395665,"C","2018-02-01"
1395667,"C","2018-02-01"
1395669,"C","2018-02-01"
1395671,"C","2018-02-01"
1395675,"C","2018-02-01"
1395679,"B","2018-02-01"
1395693,"B","2018-02-01"
1395699,"B","2018-02-01"
1395701,"C","2018-02-01"
1395715,"C","2018-02-01"
1395723,"C","2018-02-01"
1395733,"B","2018-02-01"
1395743,"C","2018-02-01"
1395747,"C","2018-02-01"
1395749,"B","2018-02-01"
1395759,"C","2018-02-01"
1395763,"C","2018-02-01"
1395767,"C","2018-02-01"
1395769,"C","2018-02-01"
1395771,"C","2018-02-01"
1395775,"C","2018-02-01"
1395777,"C","2018-02-01"
1395785,"C","2018-02-01"
1395801,"C","2018-02-01"
1395805,"C","2018-02-01"
1395811,"C","2018-02-01"
1395815,"C","2018-02-01"
1395819,"C","2018-02-01"
1395821,"C","2018-02-01"
1395827,"C","2018-02-01"
1395841,"C","2018-02-01"
1395843,"C","2018-02-01"
1395847,"C","2018-02-01"
1395849,"C","2018-02-01"
1395857,"C","2018-02-01"
1395861,"C","2018-02-01"
1395863,"C","2018-02-01"
1395869,"C","2018-02-01"
1395873,"C","2018-02-01"
1395877,"C","2018-02-01"
1395885,"C","2018-02-01"
1395887,"C","2018-02-01"
1395889,"B","2018-02-01"
1395891,"C","2018-02-01"
1395895,"C","2018-02-01"
1395907,"C","2018-02-01"
1395911,"C","2018-02-01"
1395913,"C","2018-02-01"
1395919,"C","2018-02-01"
1395921,"C","2018-02-01"
1395925,"C","2018-02-01"
1395927,"C","2018-02-01"
1395929,"C","2018-02-01"
1395931,"B","2018-02-01"
1395933,"C","2018-02-01"
1395939,"C","2018-02-01"
1395959,"B","2018-02-01"
1395963,"B","2018-02-01"
1395965,"B","2018-02-01"
1395969,"C","2018-02-01"
1395979,"C","2018-02-01"
1395981,"C","2018-02-01"
1395985,"C","2018-02-01"
1395993,"C","2018-02-01"
1395997,"C","2018-02-01"
1396003,"C","2018-02-01"
1396007,"C","2018-02-01"
1396013,"C","2018-02-01"
1396021,"C","2018-02-01"
1396023,"C","2018-02-01"
1396027,"C","2018-02-01"
1396029,"C","2018-02-01"
1396039,"C","2018-02-01"
1396041,"C","2018-02-01"
1396051,"C","2018-02-01"
1396055,"C","2018-02-01"
1396057,"C","2018-02-01"
1396061,"C","2018-02-01"
1396063,"C","2018-02-01"
1396071,"C","2018-02-01"
1396073,"C","2018-02-01"
1396079,"B","2018-02-01"
1396081,"C","2018-02-01"
1396089,"C","2018-02-01"
1396095,"C","2018-02-01"
1396105,"C","2018-02-01"
1396113,"C","2018-02-01"
1396117,"C","2018-02-01"
1396133,"C","2018-02-01"
1396139,"C","2018-02-01"
1396145,"C","2018-02-01"
1396147,"B","2018-02-01"
1396151,"B","2018-02-01"
1396153,"C","2018-02-01"
1396155,"B","2018-02-01"
1396159,"C","2018-02-01"
1396161,"C","2018-02-01"
1396165,"B","2018-02-01"
1396167,"C","2018-02-01"
1396171,"C","2018-02-01"
1396175,"C","2018-02-01"
1396177,"C","2018-02-01"
1396179,"C","2018-02-01"
1396181,"C","2018-02-01"
1396187,"C","2018-02-01"
1396191,"C","2018-02-01"
1396193,"C","2018-02-01"
1396205,"C","2018-02-01"
1396211,"C","2018-02-01"
1396213,"C","2018-02-01"
1396219,"C","2018-02-01"
1396227,"C","2018-02-01"
1396229,"B","2018-02-01"
1396231,"C","2018-02-01"
1396233,"B","2018-02-01"
1396235,"C","2018-02-01"
1396245,"C","2018-02-01"
1396247,"C","2018-02-01"
1396251,"C","2018-02-01"
1396259,"C","2018-02-01"
1396261,"C","2018-02-01"
1396263,"C","2018-02-01"
1396273,"C","2018-02-01"
1396279,"C","2018-02-01"
1396281,"C","2018-02-01"
1396283,"C","2018-02-01"
1396289,"C","2018-02-01"
1396291,"C","2018-02-01"
1396293,"C","2018-02-01"
1396299,"C","2018-02-01"
1396303,"C","2018-02-01"
1396311,"C","2018-02-01"
1396313,"C","2018-02-01"
1396315,"C","2018-02-01"
1396317,"B","2018-02-01"
1396319,"C","2018-02-01"
1396321,"B","2018-02-01"
1396325,"C","2018-02-01"
1396327,"C","2018-02-01"
1396331,"B","2018-02-01"
1396341,"B","2018-02-01"
1396351,"C","2018-02-01"
1396359,"B","2018-02-01"
1396361,"C","2018-02-01"
1396367,"B","2018-02-01"
1396369,"C","2018-02-01"
1396373,"C","2018-02-01"
1396375,"C","2018-02-01"
1396381,"C","2018-02-01"
1396383,"B","2018-02-01"
1396391,"B","2018-02-01"
1396397,"C","2018-02-01"
1396401,"C","2018-02-01"
1396407,"C","2018-02-01"
1396411,"C","2018-02-01"
1396415,"B","2018-02-01"
1396417,"C","2018-02-01"
1396419,"A","2018-02-01"
1396421,"B","2018-02-01"
1396427,"C","2018-02-01"
1396431,"C","2018-02-01"
1396433,"C","2018-02-01"
1396435,"C","2018-02-01"
1396437,"C","2018-02-01"
