"id_cliente","mes","diasatraso_findemes","deuda_findemes"
1603369,"2021-11-01",0,10002
1603369,"2021-12-01",15,22790
1603369,"2022-01-01",4,11114
1603369,"2022-02-01",0,9092
1603369,"2022-03-01",15,9930
1603369,"2022-04-01",32,3436
1604541,"2020-09-01",578,86
1604541,"2020-10-01",609,86
1604541,"2020-11-01",639,86
1604541,"2020-12-01",670,86
1604541,"2021-01-01",701,86
1604541,"2021-02-01",729,86
1604541,"2021-03-01",760,86
1604541,"2021-04-01",790,86
1604541,"2021-05-01",821,86
1604541,"2021-06-01",851,86
1604541,"2021-07-01",882,86
1604541,"2021-08-01",913,86
1604541,"2021-09-01",943,86
1604541,"2021-10-01",974,86
1611631,"2021-05-01",0,8769
1611631,"2021-07-01",0,6950
1611631,"2021-08-01",0,9978
1611631,"2021-09-01",0,6894
1611631,"2021-10-01",10,9091
1611631,"2021-11-01",0,7550
1611631,"2021-12-01",0,14600
1611631,"2022-01-01",0,8694
1611631,"2022-02-01",7,8694
1611631,"2022-03-01",0,7449
1611809,"2020-09-01",0,854
1611809,"2020-11-01",2,2666
1611809,"2021-01-01",0,561
1611809,"2021-02-01",0,1009
1611809,"2021-03-01",0,449
1612173,"2021-03-01",0,3932
1612173,"2021-04-01",0,4222
1612173,"2021-05-01",0,7167
1612173,"2021-06-01",9,1106
1612173,"2021-07-01",0,5138
1612173,"2021-08-01",0,6949
1612173,"2021-09-01",27,6949
1612173,"2021-10-01",58,3949
1624261,"2020-09-01",0,1855
1624261,"2020-10-01",0,483
1624261,"2020-11-01",1,2476
1624261,"2021-01-01",4,1333
1624261,"2021-02-01",0,2855
1624261,"2021-03-01",0,580
1624261,"2021-04-01",17,3266
1624261,"2021-07-01",0,102
1624261,"2021-10-01",5,835
1625093,"2020-09-01",175,18895
1625093,"2020-10-01",206,18895
1625093,"2020-11-01",236,18895
1625093,"2020-12-01",267,18895
1625093,"2021-01-01",298,18895
1626773,"2022-02-01",0,2736
1626773,"2022-03-01",4,2217
1626773,"2022-04-01",0,1800
1626777,"2021-10-01",0,993
1626777,"2021-11-01",0,526
1626777,"2021-12-01",0,1696
1626777,"2022-01-01",0,761
1626777,"2022-02-01",0,1333
1626777,"2022-04-01",0,2263
1627849,"2020-09-01",0,206
1627849,"2020-10-01",0,1825
1627849,"2020-11-01",5,6962
1627849,"2020-12-01",27,7291
1627849,"2021-01-01",3,2751
1627849,"2021-02-01",1,259
1627849,"2021-03-01",0,970
1627849,"2021-06-01",7,2296
1628045,"2020-09-01",0,3938
1628045,"2020-10-01",0,5090
1628045,"2020-11-01",0,3932
1628045,"2020-12-01",0,5148
1628045,"2021-01-01",0,4890
1628045,"2021-02-01",0,4986
1628045,"2021-03-01",22,4986
1628045,"2021-04-01",3,4628
1628045,"2021-05-01",0,2401
1628045,"2021-07-01",0,4301
1628045,"2021-08-01",0,5093
1628045,"2021-10-01",0,3518
1628045,"2021-11-01",0,3560
1628045,"2021-12-01",0,10348
1628045,"2022-01-01",17,5174
1628097,"2020-09-01",0,9182
1628097,"2020-10-01",0,9945
1628097,"2021-04-01",0,19462
1628097,"2021-05-01",0,19502
1628097,"2021-06-01",0,17028
1628097,"2021-07-01",0,18230
1628097,"2021-08-01",0,9699
1628097,"2021-09-01",0,9604
1628097,"2021-11-01",0,10260
1628097,"2021-12-01",0,20212
1628097,"2022-01-01",0,10868
1628097,"2022-02-01",0,11735
1628097,"2022-03-01",0,10876
1628097,"2022-04-01",0,12038
1631559,"2020-09-01",305,2905
1631559,"2020-10-01",336,2905
1631559,"2020-11-01",366,2905
1631559,"2020-12-01",397,2905
1631559,"2021-01-01",428,2905
1631559,"2021-02-01",456,2905
1631559,"2021-03-01",487,2905
1631559,"2021-04-01",517,2905
1631559,"2021-05-01",548,2905
1631559,"2021-06-01",578,2905
1631559,"2021-07-01",609,2905
1631559,"2021-08-01",640,2905
1631559,"2021-09-01",670,2905
1631559,"2021-10-01",701,2905
1632419,"2021-12-01",0,69006
1632419,"2022-02-01",0,34954
1632419,"2022-03-01",0,34939
1632419,"2022-04-01",0,34956
1632481,"2020-09-01",0,1795
1634091,"2020-09-01",174,1319
1634103,"2020-09-01",174,2903
1634103,"2020-10-01",205,2103
1634103,"2020-11-01",235,2103
1637129,"2020-09-01",11,28114
1637129,"2020-10-01",29,20051
1637129,"2020-11-01",9,24068
1637129,"2020-12-01",0,24070
1637129,"2021-01-01",0,9158
1637129,"2021-02-01",0,20217
1637129,"2021-03-01",9,9644
1637129,"2021-04-01",13,14683
1637129,"2021-05-01",22,12045
1637129,"2021-06-01",0,5673
1637129,"2021-07-01",7,10480
1637129,"2021-08-01",0,7804
1637129,"2021-09-01",5,7061
1637129,"2021-10-01",8,7975
1637129,"2021-11-01",0,10368
1637129,"2021-12-01",0,18552
1637129,"2022-01-01",9,12159
1637129,"2022-02-01",4,27763
1637129,"2022-03-01",8,18908
1637305,"2021-03-01",0,14809
1637305,"2021-04-01",0,3398
1637305,"2021-05-01",3,4102
1637305,"2021-06-01",0,7496
1637305,"2021-07-01",0,6996
1637305,"2021-08-01",0,970
1637305,"2021-09-01",0,2056
1637321,"2021-09-01",0,40
1637321,"2021-12-01",0,19972
1637321,"2022-01-01",0,10092
1637321,"2022-03-01",0,10965
1637321,"2022-04-01",0,10786
1637537,"2021-03-01",0,5560
1637537,"2021-04-01",0,5295
1637537,"2021-05-01",0,4500
1637851,"2021-03-01",0,19660
1637851,"2021-04-01",0,19423
1637851,"2021-05-01",0,19852
1637851,"2021-06-01",0,15178
1637851,"2021-07-01",0,19496
1637851,"2021-08-01",0,18763
1637851,"2021-09-01",0,19881
1637851,"2021-10-01",0,19987
1637851,"2021-11-01",0,18767
1637851,"2021-12-01",0,39206
1637851,"2022-01-01",0,19515
1637851,"2022-02-01",0,19636
1637851,"2022-03-01",0,19993
1637851,"2022-04-01",0,19829
1638249,"2021-04-01",0,15358
1638249,"2021-05-01",0,19996
1638249,"2021-06-01",0,18983
1638249,"2021-07-01",0,19214
1638249,"2021-08-01",0,19802
1638249,"2021-09-01",0,18340
1638249,"2021-10-01",0,19976
1638249,"2021-11-01",0,17342
1638249,"2021-12-01",0,43554
1638249,"2022-01-01",0,22006
1638249,"2022-02-01",0,20901
1638249,"2022-03-01",0,22697
1638249,"2022-04-01",0,15662
1638359,"2020-09-01",8,9945
1638359,"2020-10-01",0,9527
1638359,"2020-11-01",0,9527
1638359,"2020-12-01",0,9863
1638359,"2021-01-01",0,9979
1638359,"2021-02-01",1,9979
1638359,"2021-03-01",0,6042
1638359,"2021-04-01",0,9740
1638359,"2021-05-01",3,3888
1638359,"2021-07-01",0,11033
1638359,"2021-08-01",4,15561
1638359,"2021-09-01",0,16321
1638359,"2021-10-01",0,15900
1638359,"2021-11-01",24,15900
1638359,"2021-12-01",55,25440
1638359,"2022-01-01",86,12720
1638359,"2022-02-01",114,12720
1638359,"2022-03-01",145,12720
1638359,"2022-04-01",175,12720
1638567,"2020-09-01",3,6846
1638567,"2020-10-01",0,6999
1638567,"2020-11-01",0,6663
1638567,"2020-12-01",0,6707
1638567,"2021-01-01",0,6981
1638567,"2021-02-01",3,6933
1638567,"2021-03-01",6,6661
1638567,"2021-04-01",0,6556
1638567,"2021-05-01",19,6556
1638567,"2021-06-01",7,6622
1638567,"2021-07-01",2,9568
1638567,"2021-08-01",0,9916
1638567,"2021-09-01",0,9860
1638567,"2021-10-01",2,9981
1638567,"2021-11-01",0,9921
1638567,"2021-12-01",7,19794
1638567,"2022-01-01",5,9929
1638567,"2022-02-01",5,9723
1640065,"2021-03-01",0,210
1640065,"2021-04-01",0,903
1640065,"2021-05-01",0,210
1640065,"2021-06-01",0,144
1640065,"2021-07-01",0,359
1640065,"2021-08-01",0,744
1640065,"2021-09-01",0,116
1640065,"2021-10-01",2,661
1640065,"2021-11-01",0,548
1640065,"2021-12-01",0,364
1640065,"2022-01-01",0,892
1640065,"2022-02-01",9,752
1640065,"2022-03-01",0,1794
1640065,"2022-04-01",0,772
1643055,"2021-04-01",0,18881
1643055,"2021-05-01",2,19666
1643055,"2021-06-01",0,18965
1643055,"2021-07-01",0,16950
1643055,"2021-08-01",0,19783
1643055,"2021-09-01",0,19180
1643055,"2021-10-01",0,20537
1643157,"2021-04-01",0,5824
1643157,"2021-05-01",0,5483
1643157,"2021-06-01",0,834
1643157,"2021-07-01",0,1756
1643157,"2021-08-01",0,3831
1643157,"2021-09-01",0,3285
1643157,"2021-10-01",2,6893
1643157,"2021-11-01",0,5685
1643157,"2021-12-01",0,15292
1643157,"2022-01-01",0,6238
1643157,"2022-02-01",0,6945
1643157,"2022-03-01",0,5576
1643157,"2022-04-01",0,5381
1643689,"2020-09-01",179,10736
1643689,"2020-10-01",210,10736
1643689,"2020-11-01",240,10736
1643689,"2020-12-01",269,4116
1643689,"2021-01-01",300,4116
1643689,"2021-02-01",328,4116
1643689,"2021-03-01",359,3716
1643689,"2021-04-01",389,3716
1643689,"2021-05-01",420,3716
1643689,"2021-06-01",450,3716
1643689,"2021-07-01",481,3716
1643689,"2021-08-01",512,3716
1643787,"2020-09-01",179,12000
1643787,"2020-10-01",210,12000
1643787,"2020-11-01",240,10000
1644243,"2020-09-01",4,1265
1644243,"2020-10-01",10,2374
1644243,"2020-11-01",2,1063
1644243,"2020-12-01",0,2263
1644243,"2021-01-01",2,1307
1644243,"2021-03-01",0,1472
1644243,"2021-07-01",0,1973
1644243,"2021-08-01",4,2340
1644243,"2021-09-01",0,2432
1644243,"2021-10-01",4,2428
1644243,"2021-11-01",0,2372
1644243,"2021-12-01",0,4886
1644243,"2022-01-01",0,1427
1644243,"2022-02-01",2,2418
1644243,"2022-03-01",0,2443
1644243,"2022-04-01",0,905
1645645,"2021-04-01",0,11371
1645645,"2021-05-01",0,12942
1645645,"2021-06-01",20,11442
1645645,"2021-07-01",51,11442
1645645,"2021-08-01",82,11442
1645645,"2021-09-01",112,6742
1645645,"2021-10-01",143,6742
1645645,"2021-11-01",173,6742
1645645,"2021-12-01",204,13484
1645645,"2022-01-01",235,6742
1645645,"2022-02-01",263,6742
1645645,"2022-03-01",294,6742
1645645,"2022-04-01",324,6742
1645739,"2021-11-01",0,9862
1645739,"2021-12-01",0,18824
1645739,"2022-02-01",0,9448
1646123,"2021-04-01",0,4838
1646123,"2021-05-01",0,824
1646123,"2021-06-01",0,2273
1646123,"2021-07-01",0,1986
1646123,"2021-08-01",0,3944
1646123,"2021-09-01",0,1629
1646123,"2021-10-01",0,6444
1646123,"2021-11-01",0,1943
1646123,"2021-12-01",0,6926
1646123,"2022-01-01",0,879
1646123,"2022-02-01",0,4938
1646123,"2022-03-01",0,4204
1646123,"2022-04-01",0,3334
1646531,"2020-09-01",179,12467
1646531,"2020-10-01",0,28132
1646531,"2020-11-01",0,19932
1646531,"2020-12-01",0,19687
1646533,"2020-10-01",0,490
1646533,"2020-11-01",25,490
1646533,"2020-12-01",56,490
1646533,"2021-01-01",87,490
1646533,"2021-02-01",115,490
1646533,"2021-03-01",146,490
1646533,"2021-04-01",176,490
1646535,"2021-11-01",0,55
1646535,"2021-12-01",21,110
1646535,"2022-01-01",52,55
1646837,"2020-11-01",1,17238
1646837,"2020-12-01",0,39909
1647555,"2021-03-01",0,4863
1647555,"2021-04-01",0,4953
1647555,"2021-06-01",0,4908
1647555,"2021-07-01",0,4530
1647555,"2021-08-01",0,2239
1647555,"2021-09-01",0,4986
1647555,"2021-10-01",0,5413
1647555,"2021-11-01",0,5329
1647555,"2021-12-01",0,10848
1647555,"2022-01-01",0,5497
1647555,"2022-02-01",0,3924
1647555,"2022-04-01",0,5528
1647565,"2021-03-01",0,14934
1647565,"2021-04-01",0,14855
1647565,"2021-05-01",0,14993
1647565,"2021-06-01",0,14758
1647565,"2021-07-01",0,14829
1647565,"2021-08-01",0,14915
1647565,"2021-09-01",0,14964
1647565,"2021-10-01",0,14639
1647565,"2021-11-01",0,16357
1647565,"2021-12-01",0,33304
1647565,"2022-01-01",0,16625
1647565,"2022-02-01",0,17588
1647565,"2022-03-01",1,17345
1647565,"2022-04-01",0,17345
1647803,"2021-05-01",0,977
1647803,"2021-06-01",0,1486
1647803,"2021-07-01",0,2075
1647803,"2021-08-01",0,919
1647803,"2021-10-01",4,555
1647803,"2021-11-01",0,977
1647803,"2021-12-01",0,2010
1647803,"2022-01-01",0,985
1647893,"2021-05-01",0,354
1647893,"2021-08-01",0,7248
1647893,"2021-09-01",2,7954
1647893,"2021-10-01",0,7972
1647893,"2021-11-01",0,726
1647893,"2021-12-01",16,17228
1647893,"2022-01-01",3,7602
1647893,"2022-02-01",0,4222
1647893,"2022-03-01",0,2140
1647893,"2022-04-01",0,1027
1648681,"2020-09-01",0,17740
1648681,"2020-10-01",3,23625
1648681,"2020-11-01",5,30245
1648681,"2020-12-01",0,11808
1648681,"2021-01-01",7,14249
1648681,"2021-02-01",7,29987
1648681,"2021-03-01",11,21428
1648681,"2021-04-01",6,28024
1648681,"2021-05-01",0,29937
1648681,"2021-07-01",13,27953
1648681,"2021-08-01",11,22695
1648681,"2021-09-01",11,23249
1648681,"2021-10-01",0,26186
1648681,"2021-11-01",0,22079
1648681,"2021-12-01",5,32610
1648681,"2022-01-01",6,29561
1648681,"2022-02-01",0,29608
1648681,"2022-03-01",0,28047
1648681,"2022-04-01",0,29973
1648815,"2020-09-01",0,-500
1648815,"2020-10-01",0,-500
1648815,"2020-11-01",0,-500
1648815,"2020-12-01",0,-500
1648815,"2021-01-01",0,85823
1648815,"2021-02-01",0,87256
1648815,"2021-03-01",0,87187
1648815,"2021-04-01",0,-500
1648815,"2021-05-01",0,-500
1648815,"2021-06-01",0,-500
1648815,"2021-07-01",0,-500
1648815,"2021-08-01",0,-500
1648815,"2021-09-01",0,-500
1648815,"2021-10-01",0,-500
1648815,"2021-11-01",0,-500
1648815,"2021-12-01",0,-1000
1648815,"2022-01-01",0,-500
1648815,"2022-02-01",0,-500
1648815,"2022-03-01",0,-500
1648815,"2022-04-01",0,-500
1649017,"2020-10-01",0,278
1649017,"2020-11-01",0,1333
1649623,"2020-09-01",170,1331
1649623,"2020-10-01",201,1331
1649705,"2021-04-01",0,6165
1649705,"2021-07-01",0,16110
1649705,"2021-08-01",0,32630
1649705,"2021-09-01",9,9001
1649705,"2021-10-01",0,46164
1649705,"2021-11-01",0,49326
1649705,"2021-12-01",0,83632
1649705,"2022-01-01",0,49447
1649705,"2022-02-01",0,49438
1649705,"2022-03-01",0,49496
1649705,"2022-04-01",0,49461
1649745,"2021-04-01",0,784
1649745,"2021-05-01",0,875
1649745,"2021-06-01",0,309
1649745,"2021-07-01",4,681
1649745,"2021-08-01",17,1291
1649745,"2021-09-01",0,1573
1649745,"2021-10-01",0,860
1649745,"2021-11-01",3,1938
1649745,"2021-12-01",17,3940
1649745,"2022-01-01",48,1970
1649745,"2022-02-01",0,1243
1649745,"2022-03-01",0,936
1649745,"2022-04-01",0,697
1649751,"2021-04-01",0,3501
1649751,"2021-06-01",0,2935
1649751,"2021-07-01",0,2120
1649751,"2021-08-01",0,2120
1649751,"2021-10-01",2,2406
1649751,"2021-11-01",0,4240
1649751,"2022-02-01",0,2236
1650057,"2021-04-01",0,16383
1650057,"2021-05-01",0,4857
1650057,"2021-06-01",0,24322
1650057,"2021-07-01",0,35477
1650057,"2021-08-01",0,38991
1650057,"2021-09-01",0,20850
1650057,"2021-10-01",2,40436
1650057,"2021-11-01",4,49837
1650057,"2021-12-01",0,65796
1650057,"2022-01-01",0,24094
1650057,"2022-02-01",0,35512
1650057,"2022-03-01",0,7701
1650057,"2022-04-01",2,48503
1650109,"2020-11-01",0,130
1650109,"2021-02-01",0,19976
1650109,"2021-04-01",0,44408
1650109,"2021-05-01",0,25622
1650109,"2021-06-01",0,43569
1650109,"2021-07-01",4,40437
1650109,"2021-08-01",0,49472
1650109,"2021-09-01",0,41408
1650109,"2021-10-01",2,47713
1650109,"2021-11-01",0,36718
1650109,"2021-12-01",0,98208
1650109,"2022-01-01",11,43589
1650109,"2022-02-01",4,49338
1650109,"2022-03-01",1,36338
1650109,"2022-04-01",12,41403
1650113,"2021-04-01",0,15866
1650113,"2021-05-01",0,19027
1650113,"2021-06-01",0,11913
1650113,"2021-07-01",14,6189
1650113,"2021-08-01",5,10466
1650113,"2021-09-01",0,12586
1650113,"2021-10-01",0,11281
1650113,"2021-11-01",2,15303
1650113,"2021-12-01",0,17396
1650113,"2022-01-01",0,10541
1650113,"2022-02-01",0,8123
1650113,"2022-03-01",14,422
1650131,"2021-04-01",0,7375
1650131,"2021-05-01",0,9895
1650131,"2021-06-01",0,9815
1650131,"2021-07-01",0,9932
1650131,"2021-08-01",0,9680
1650131,"2021-09-01",0,8868
1650131,"2021-10-01",0,9994
1650131,"2021-11-01",0,6622
1650131,"2021-12-01",0,17282
1650131,"2022-01-01",0,7661
1650131,"2022-02-01",0,10083
1650131,"2022-03-01",0,2432
1650131,"2022-04-01",0,8640
1650135,"2021-04-01",0,950
1650135,"2021-05-01",0,1333
1650135,"2021-07-01",5,1875
1650135,"2021-08-01",6,1199
1650135,"2021-09-01",7,1777
1650135,"2021-11-01",4,1975
1650135,"2021-12-01",1,2974
1650135,"2022-02-01",4,1885
1650135,"2022-03-01",3,1542
1650193,"2021-04-01",0,8880
1650193,"2021-05-01",0,19903
1650193,"2021-06-01",0,19045
1650193,"2021-07-01",0,18559
1650193,"2021-08-01",0,19978
1650193,"2021-09-01",0,19973
1650193,"2021-10-01",0,19971
1650193,"2021-11-01",0,22095
1650193,"2021-12-01",0,43854
1650193,"2022-01-01",0,21874
1650193,"2022-02-01",0,12980
1650193,"2022-03-01",0,20693
1650193,"2022-04-01",0,23421
1650425,"2021-04-01",0,2938
1650425,"2021-05-01",0,3908
1650425,"2021-06-01",0,5414
1650425,"2021-08-01",0,7599
1650425,"2021-09-01",0,2880
1650425,"2021-10-01",0,7545
1650425,"2021-12-01",0,15328
1650425,"2022-02-01",0,8655
1650425,"2022-03-01",0,7840
1650425,"2022-04-01",0,10892
1650433,"2021-04-01",0,3271
1650433,"2021-05-01",0,4221
1650433,"2021-06-01",0,2534
1650433,"2021-07-01",0,3396
1650433,"2021-08-01",0,2823
1650433,"2021-09-01",0,1012
1650465,"2020-09-01",0,7012
1650465,"2020-10-01",0,6857
1650465,"2020-11-01",0,7676
1650465,"2020-12-01",0,9814
1650465,"2021-01-01",3,8181
1650465,"2021-02-01",5,9601
1650465,"2021-03-01",0,5369
1650465,"2021-04-01",0,6594
1650465,"2021-05-01",1,4695
1650465,"2021-06-01",3,5510
1650465,"2021-07-01",0,7491
1650465,"2021-08-01",0,6112
1650465,"2021-09-01",0,8095
1650465,"2021-10-01",0,8909
1650465,"2021-11-01",0,7156
1650465,"2021-12-01",0,16666
1650465,"2022-01-01",0,7333
1650465,"2022-02-01",0,10464
1650465,"2022-03-01",0,7566
1650465,"2022-04-01",0,8568
1650691,"2021-06-01",0,3240
1650691,"2021-07-01",0,5627
1650691,"2021-08-01",0,10502
1650691,"2021-09-01",0,16513
1650691,"2021-10-01",0,13642
1650691,"2021-11-01",0,15112
1650691,"2021-12-01",0,29652
1650691,"2022-01-01",0,9239
1650691,"2022-02-01",0,8589
1650691,"2022-03-01",0,16086
1650691,"2022-04-01",0,9366
1650769,"2020-09-01",0,-1370
1650769,"2020-10-01",0,-1370
1650769,"2020-11-01",0,-1370
1650769,"2020-12-01",0,-1370
1650769,"2021-01-01",0,-1370
1650769,"2021-02-01",0,-1370
1650769,"2021-03-01",0,-1370
1650769,"2021-04-01",0,-1370
1650769,"2021-05-01",0,8670
1650769,"2021-06-01",0,8164
1650769,"2021-07-01",0,10362
1650769,"2021-08-01",0,10862
1650769,"2021-09-01",1,13756
1650769,"2021-10-01",0,16384
1650769,"2021-11-01",0,3180
1650769,"2021-12-01",0,8990
1650769,"2022-01-01",0,12294
1650769,"2022-02-01",0,16362
1650769,"2022-03-01",0,1886
1650769,"2022-04-01",0,4487
1650805,"2020-09-01",177,8261
1650805,"2020-10-01",208,8261
1651027,"2020-09-01",180,12430
1651027,"2021-05-01",0,4383
1651027,"2021-06-01",0,7840
1651027,"2021-07-01",0,8263
1651027,"2021-08-01",0,340
1651027,"2021-09-01",0,2134
1651027,"2021-10-01",0,23046
1651027,"2021-11-01",0,9954
1651027,"2021-12-01",0,39560
1651027,"2022-04-01",0,2656
1651369,"2020-09-01",0,3202
1651369,"2020-10-01",0,5748
1651369,"2020-11-01",0,7417
1651369,"2021-01-01",0,8667
1651369,"2021-02-01",0,5679
1651369,"2021-03-01",0,9453
1651369,"2021-04-01",0,2653
1651369,"2021-05-01",0,2684
1651369,"2021-07-01",0,1778
1651369,"2021-08-01",0,7390
1651369,"2021-10-01",0,3277
1651369,"2021-12-01",0,14888
1651369,"2022-01-01",0,3734
1651369,"2022-02-01",0,6505
1651369,"2022-03-01",0,6123
1651369,"2022-04-01",0,6430
1651861,"2021-09-01",0,9190
1651861,"2021-10-01",0,9016
1651861,"2021-11-01",0,9674
1651861,"2021-12-01",0,18028
1651861,"2022-01-01",0,9565
1651861,"2022-02-01",0,9692
1651861,"2022-03-01",0,9724
1651861,"2022-04-01",0,990
1651903,"2020-09-01",0,-8448
1651903,"2020-10-01",0,11376
1651903,"2020-11-01",0,-4559
1651903,"2020-12-01",0,-4981
1651903,"2021-01-01",0,-2732
1651903,"2021-02-01",0,-5334
1651903,"2021-03-01",0,-1879
1651903,"2021-04-01",0,-1387
1651903,"2021-05-01",0,-1905
1651903,"2021-06-01",0,-1275
1651903,"2021-07-01",0,-8843
1651903,"2021-08-01",0,-1
1651903,"2021-09-01",0,-4606
1651903,"2021-10-01",0,-785
1651903,"2021-11-01",0,-3962
1651903,"2021-12-01",0,-1222
1651903,"2022-01-01",0,-33237
1651903,"2022-02-01",0,-1007
1651903,"2022-03-01",0,-1136
1651903,"2022-04-01",0,-828
1651905,"2020-09-01",0,-4809
1651905,"2020-10-01",0,-4809
1651905,"2020-11-01",0,-4809
1651905,"2020-12-01",0,-4809
1651905,"2021-01-01",0,-4809
1651905,"2021-02-01",0,-4809
1651905,"2021-03-01",0,-4809
1651905,"2021-04-01",0,-4809
1651905,"2021-05-01",0,-4809
1651905,"2021-06-01",0,-4809
1651905,"2021-07-01",0,-4809
1651905,"2021-08-01",0,-4809
1651905,"2021-09-01",0,-4809
1651905,"2021-10-01",0,-4809
1651905,"2021-11-01",0,-4809
1651905,"2021-12-01",0,-9618
1651905,"2022-01-01",0,-4809
1651905,"2022-02-01",0,-4809
1651905,"2022-03-01",0,-4809
1651905,"2022-04-01",0,-4809
1652349,"2020-09-01",171,3540
1652349,"2020-10-01",202,3540
1652349,"2020-11-01",232,3540
1652349,"2020-12-01",263,3540
1652349,"2021-01-01",294,3540
1652349,"2021-02-01",322,3540
1652349,"2021-03-01",353,3540
1652349,"2021-04-01",383,3540
1652349,"2021-05-01",414,3540
1652349,"2021-06-01",444,3540
1652349,"2021-07-01",475,3540
1652349,"2021-08-01",506,3540
1652349,"2021-09-01",536,3540
1652349,"2021-10-01",567,3540
1652349,"2021-11-01",597,3540
1652559,"2021-03-01",0,18824
1652559,"2021-04-01",0,19178
1652559,"2021-05-01",0,19757
1652559,"2021-07-01",0,19886
1652559,"2021-08-01",0,19271
1652559,"2021-09-01",0,19790
1652559,"2021-10-01",0,19916
1652559,"2021-11-01",0,19980
1652559,"2021-12-01",0,42842
1652559,"2022-01-01",3,21899
1652559,"2022-02-01",4,21997
1652559,"2022-03-01",0,21151
1652559,"2022-04-01",0,21880
1652567,"2021-07-01",0,4390
1652567,"2021-08-01",0,4895
1652567,"2021-09-01",1,4912
1652567,"2021-10-01",0,4980
1652567,"2021-11-01",14,4949
1652567,"2021-12-01",7,9374
1652567,"2022-01-01",17,4915
1652567,"2022-02-01",5,4887
1652567,"2022-03-01",6,3481
1652567,"2022-04-01",8,4597
1652577,"2021-10-01",0,2095
1652577,"2021-11-01",0,7983
1652577,"2021-12-01",0,13794
1652577,"2022-01-01",0,8880
1652577,"2022-02-01",0,3547
1652577,"2022-04-01",0,6749
1652757,"2021-10-01",0,7406
1652757,"2021-11-01",0,5204
1652757,"2021-12-01",0,10406
1652757,"2022-01-01",0,2837
1652757,"2022-02-01",0,9096
1652757,"2022-03-01",0,9455
1652757,"2022-04-01",0,7804
1653023,"2021-04-01",0,8312
1653023,"2021-05-01",0,2120
1653023,"2021-06-01",0,17785
1653023,"2021-07-01",0,19882
1653023,"2021-08-01",0,18888
1653023,"2021-09-01",0,19937
1653023,"2021-10-01",0,22027
1653023,"2021-11-01",0,19821
1653023,"2021-12-01",23,39642
1653023,"2022-01-01",0,20665
1653023,"2022-02-01",0,20965
1653023,"2022-03-01",0,19463
1653023,"2022-04-01",0,19966
1653179,"2021-02-01",0,19973
1653179,"2021-03-01",0,17762
1653179,"2021-04-01",0,19738
1653179,"2021-05-01",0,16803
1653179,"2021-06-01",0,17331
1653179,"2021-07-01",0,19401
1653179,"2021-08-01",0,17527
1653179,"2021-09-01",0,19476
1653179,"2021-10-01",0,18623
1653179,"2021-12-01",0,43664
1653179,"2022-01-01",0,19177
1653179,"2022-02-01",0,18951
1653179,"2022-03-01",0,21421
1653179,"2022-04-01",0,21415
1653249,"2020-09-01",174,4689
1653249,"2020-10-01",205,4689
1653249,"2020-11-01",235,4689
1653363,"2021-03-01",0,1349
1653363,"2021-04-01",0,62
1653363,"2021-05-01",0,1710
1653363,"2021-06-01",0,920
1653363,"2021-07-01",1,1837
1653363,"2021-08-01",4,1686
1653363,"2021-09-01",0,1892
1653363,"2021-10-01",30,1892
1653363,"2021-11-01",2,1925
1653363,"2022-01-01",0,1710
1653363,"2022-02-01",12,1647
1653493,"2021-04-01",0,15886
1653493,"2021-05-01",0,16337
1653493,"2021-07-01",0,10805
1653493,"2021-08-01",0,13851
1653493,"2021-09-01",0,14716
1653493,"2021-10-01",0,14942
1653493,"2021-11-01",0,17533
1653493,"2021-12-01",0,37630
1653493,"2022-01-01",0,13292
1653493,"2022-02-01",0,19997
1653493,"2022-03-01",0,9839
1653493,"2022-04-01",0,15268
1653509,"2020-09-01",173,5979
1653509,"2020-10-01",204,5979
1653509,"2020-11-01",234,5979
1654097,"2021-06-01",7,19668
1654097,"2021-08-01",0,18269
1654097,"2021-09-01",0,18954
1654097,"2021-10-01",0,18989
1654097,"2021-11-01",0,18648
1654097,"2021-12-01",0,38518
1654097,"2022-01-01",0,18989
1654097,"2022-02-01",0,19500
1654097,"2022-03-01",0,7862
1654097,"2022-04-01",0,19752
1654515,"2020-09-01",0,-112
1654515,"2020-10-01",0,-112
1654515,"2020-11-01",0,-112
1654515,"2020-12-01",0,-112
1654515,"2021-01-01",0,-112
1654515,"2021-02-01",0,-112
1654515,"2021-03-01",0,-112
1654515,"2021-04-01",0,-16
1654515,"2021-07-01",0,3047
1654515,"2021-08-01",18,211
1654925,"2021-04-01",0,13551
1654925,"2021-07-01",0,18847
1654925,"2021-08-01",0,20000
1654925,"2021-09-01",0,19513
1654925,"2021-10-01",0,19965
1654925,"2021-11-01",0,19920
1654925,"2021-12-01",0,39934
1654925,"2022-01-01",0,19479
1654925,"2022-02-01",0,20861
1654925,"2022-04-01",0,19391
1655285,"2020-09-01",5,2526
1655285,"2020-10-01",0,2750
1655285,"2020-11-01",3,6758
1655285,"2021-01-01",0,2670
1655285,"2021-04-01",0,2088
1655285,"2021-05-01",0,288
1655285,"2021-07-01",0,3770
1655285,"2021-08-01",0,1899
1655285,"2021-09-01",0,1061
1655285,"2021-10-01",0,5832
1655285,"2021-12-01",0,1390
1655285,"2022-01-01",2,1468
1655285,"2022-02-01",0,265
1655505,"2021-01-01",0,1950
1655531,"2021-02-01",0,17974
1655531,"2021-04-01",0,13156
